user_id,experiment_group,device,traffic_source,age_group,view,click,add_to_cart,checkout,purchase,order_value,revenue
380,Variant,Mobile,Paid Search,25-34,True,True,True,False,False,0.0,0.0
381,Variant,Desktop,Direct,35-44,True,True,False,False,False,0.0,0.0
382,Variant,Desktop,Organic,45-54,True,False,False,False,False,0.0,0.0
383,Variant,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
384,Control,Mobile,Email,45-54,True,True,False,False,False,0.0,0.0
385,Control,Desktop,Direct,35-44,True,True,True,False,False,0.0,0.0
386,Variant,Tablet,Paid Search,35-44,True,True,False,False,False,0.0,0.0
387,Variant,Desktop,Organic,18-24,True,False,False,False,False,0.0,0.0
388,Variant,Mobile,Email,45-54,True,False,False,False,False,0.0,0.0
389,Control,Desktop,Direct,45-54,False,False,False,False,False,0.0,0.0
390,Variant,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
391,Variant,Desktop,Paid Search,35-44,True,True,False,False,False,0.0,0.0
392,Control,Desktop,Paid Search,18-24,True,False,False,False,False,0.0,0.0
393,Variant,Desktop,Email,25-34,False,False,False,False,False,0.0,0.0
394,Variant,Mobile,Email,35-44,False,False,False,False,False,0.0,0.0
395,Control,Mobile,Organic,18-24,False,False,False,False,False,0.0,0.0
396,Control,Tablet,Organic,35-44,True,False,False,False,False,0.0,0.0
397,Variant,Desktop,Organic,45-54,True,True,True,False,False,0.0,0.0
398,Control,Tablet,Email,35-44,True,False,False,False,False,0.0,0.0
399,Control,Desktop,Paid Search,35-44,False,False,False,False,False,0.0,0.0
400,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
401,Control,Desktop,Email,45-54,True,True,True,False,False,0.0,0.0
402,Variant,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
403,Variant,Mobile,Paid Search,18-24,True,False,False,False,False,0.0,0.0
404,Control,Mobile,Social,18-24,True,False,False,False,False,0.0,0.0
405,Variant,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
406,Variant,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
407,Control,Mobile,Organic,35-44,False,False,False,False,False,0.0,0.0
408,Variant,Tablet,Paid Search,45-54,True,True,True,False,False,0.0,0.0
409,Control,Mobile,Email,25-34,True,True,False,False,False,0.0,0.0
410,Variant,Tablet,Paid Search,45-54,True,True,False,False,False,0.0,0.0
411,Variant,Mobile,Organic,35-44,True,True,False,False,False,0.0,0.0
412,Variant,Tablet,Social,35-44,True,False,False,False,False,0.0,0.0
413,Control,Desktop,Organic,35-44,True,True,False,False,False,0.0,0.0
414,Variant,Tablet,Social,35-44,True,True,True,True,True,113.03,113.03
415,Control,Mobile,Social,18-24,True,False,False,False,False,0.0,0.0
416,Control,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
417,Control,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
418,Variant,Mobile,Organic,25-34,True,True,True,True,True,85.11,85.11
419,Control,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
420,Variant,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
421,Variant,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
422,Control,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
423,Control,Mobile,Paid Search,45-54,True,False,False,False,False,0.0,0.0
424,Control,Mobile,Social,45-54,False,False,False,False,False,0.0,0.0
425,Variant,Mobile,Paid Search,18-24,True,True,True,False,False,0.0,0.0
426,Variant,Mobile,Email,25-34,False,False,False,False,False,0.0,0.0
427,Control,Desktop,Organic,35-44,True,True,True,False,False,0.0,0.0
428,Variant,Desktop,Organic,18-24,True,False,False,False,False,0.0,0.0
429,Control,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
430,Variant,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
431,Variant,Desktop,Social,45-54,False,False,False,False,False,0.0,0.0
432,Variant,Mobile,Paid Search,45-54,True,True,True,True,False,0.0,0.0
433,Variant,Mobile,Direct,18-24,True,False,False,False,False,0.0,0.0
434,Variant,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
435,Control,Mobile,Social,18-24,True,True,False,False,False,0.0,0.0
436,Control,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
437,Control,Tablet,Organic,45-54,True,True,False,False,False,0.0,0.0
438,Variant,Desktop,Social,55+,True,True,False,False,False,0.0,0.0
439,Variant,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
440,Variant,Mobile,Organic,25-34,True,True,True,False,False,0.0,0.0
441,Variant,Mobile,Direct,18-24,False,False,False,False,False,0.0,0.0
442,Control,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
443,Variant,Mobile,Social,18-24,False,False,False,False,False,0.0,0.0
444,Control,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
445,Control,Desktop,Paid Search,35-44,True,True,True,False,False,0.0,0.0
446,Variant,Tablet,Email,18-24,True,True,False,False,False,0.0,0.0
447,Variant,Mobile,Email,35-44,True,True,True,False,False,0.0,0.0
448,Variant,Tablet,Direct,18-24,True,False,False,False,False,0.0,0.0
449,Control,Tablet,Direct,35-44,True,False,False,False,False,0.0,0.0
450,Variant,Desktop,Email,55+,True,False,False,False,False,0.0,0.0
451,Control,Tablet,Email,35-44,True,False,False,False,False,0.0,0.0
452,Variant,Mobile,Email,35-44,True,False,False,False,False,0.0,0.0
453,Variant,Mobile,Organic,45-54,True,True,True,True,True,105.98,105.98
454,Control,Desktop,Paid Search,35-44,False,False,False,False,False,0.0,0.0
455,Control,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
456,Control,Desktop,Direct,18-24,True,False,False,False,False,0.0,0.0
457,Variant,Desktop,Direct,55+,True,True,True,True,True,125.99,125.99
458,Control,Desktop,Email,45-54,True,True,True,True,False,0.0,0.0
459,Variant,Mobile,Direct,25-34,True,True,True,False,False,0.0,0.0
460,Variant,Mobile,Email,25-34,True,True,False,False,False,0.0,0.0
461,Variant,Desktop,Paid Search,45-54,True,True,True,False,False,0.0,0.0
462,Control,Mobile,Email,18-24,True,False,False,False,False,0.0,0.0
463,Variant,Mobile,Direct,25-34,True,False,False,False,False,0.0,0.0
464,Control,Desktop,Organic,25-34,True,True,True,True,False,0.0,0.0
465,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
466,Variant,Desktop,Social,35-44,False,False,False,False,False,0.0,0.0
467,Variant,Mobile,Social,18-24,True,True,True,False,False,0.0,0.0
468,Variant,Desktop,Paid Search,55+,True,True,True,True,True,95.08,95.08
469,Control,Mobile,Paid Search,55+,True,True,False,False,False,0.0,0.0
470,Variant,Mobile,Paid Search,35-44,True,True,True,True,True,44.44,44.44
471,Control,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
472,Control,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
473,Control,Tablet,Social,25-34,True,False,False,False,False,0.0,0.0
474,Control,Mobile,Social,25-34,True,True,True,True,False,0.0,0.0
475,Control,Desktop,Paid Search,25-34,True,True,False,False,False,0.0,0.0
476,Control,Tablet,Organic,55+,True,False,False,False,False,0.0,0.0
477,Control,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
478,Variant,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
479,Variant,Mobile,Email,35-44,False,False,False,False,False,0.0,0.0
480,Control,Mobile,Paid Search,25-34,True,True,True,False,False,0.0,0.0
481,Control,Mobile,Email,45-54,True,False,False,False,False,0.0,0.0
482,Control,Mobile,Social,45-54,True,False,False,False,False,0.0,0.0
483,Variant,Mobile,Direct,25-34,True,True,False,False,False,0.0,0.0
484,Control,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
485,Control,Tablet,Paid Search,18-24,True,True,True,True,True,100.17,100.17
486,Control,Mobile,Paid Search,18-24,True,True,False,False,False,0.0,0.0
487,Control,Mobile,Social,45-54,True,False,False,False,False,0.0,0.0
488,Control,Mobile,Paid Search,35-44,True,False,False,False,False,0.0,0.0
489,Variant,Desktop,Email,35-44,False,False,False,False,False,0.0,0.0
490,Variant,Desktop,Organic,35-44,True,False,False,False,False,0.0,0.0
491,Variant,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
492,Variant,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
493,Variant,Desktop,Paid Search,18-24,True,False,False,False,False,0.0,0.0
494,Control,Mobile,Email,25-34,True,True,False,False,False,0.0,0.0
495,Variant,Tablet,Organic,45-54,True,False,False,False,False,0.0,0.0
496,Variant,Desktop,Organic,55+,True,True,True,True,False,0.0,0.0
497,Control,Desktop,Paid Search,55+,True,True,True,True,True,84.5,84.5
498,Variant,Mobile,Direct,35-44,False,False,False,False,False,0.0,0.0
499,Control,Tablet,Organic,35-44,True,False,False,False,False,0.0,0.0
500,Variant,Mobile,Paid Search,35-44,False,False,False,False,False,0.0,0.0
501,Variant,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
502,Variant,Mobile,Organic,45-54,False,False,False,False,False,0.0,0.0
503,Variant,Desktop,Paid Search,35-44,True,True,False,False,False,0.0,0.0
504,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
505,Variant,Mobile,Paid Search,35-44,True,True,True,False,False,0.0,0.0
506,Variant,Mobile,Social,25-34,False,False,False,False,False,0.0,0.0
507,Control,Tablet,Social,35-44,False,False,False,False,False,0.0,0.0
508,Variant,Desktop,Email,35-44,True,False,False,False,False,0.0,0.0
509,Control,Tablet,Organic,45-54,True,False,False,False,False,0.0,0.0
510,Control,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
511,Control,Mobile,Paid Search,45-54,True,False,False,False,False,0.0,0.0
512,Variant,Tablet,Social,35-44,False,False,False,False,False,0.0,0.0
513,Control,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
514,Control,Mobile,Paid Search,45-54,True,True,False,False,False,0.0,0.0
515,Control,Tablet,Social,45-54,True,True,False,False,False,0.0,0.0
516,Control,Mobile,Paid Search,35-44,False,False,False,False,False,0.0,0.0
517,Control,Desktop,Paid Search,35-44,True,True,True,False,False,0.0,0.0
518,Variant,Mobile,Organic,55+,True,True,False,False,False,0.0,0.0
519,Control,Tablet,Paid Search,25-34,True,True,True,True,True,91.71,91.71
520,Variant,Mobile,Direct,25-34,True,True,False,False,False,0.0,0.0
521,Variant,Mobile,Email,25-34,True,False,False,False,False,0.0,0.0
522,Control,Desktop,Social,45-54,True,False,False,False,False,0.0,0.0
523,Control,Tablet,Organic,35-44,True,True,True,False,False,0.0,0.0
524,Variant,Desktop,Email,25-34,True,True,True,False,False,0.0,0.0
525,Control,Desktop,Paid Search,55+,True,True,False,False,False,0.0,0.0
526,Control,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
527,Variant,Mobile,Direct,45-54,True,True,True,True,True,35.15,35.15
528,Variant,Desktop,Paid Search,18-24,True,True,True,False,False,0.0,0.0
529,Variant,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
530,Control,Mobile,Paid Search,35-44,True,True,True,True,True,126.74,126.74
531,Variant,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
532,Variant,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
533,Control,Mobile,Paid Search,35-44,False,False,False,False,False,0.0,0.0
534,Variant,Tablet,Direct,45-54,True,False,False,False,False,0.0,0.0
535,Control,Tablet,Paid Search,35-44,True,True,True,False,False,0.0,0.0
536,Control,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
537,Variant,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
538,Control,Desktop,Organic,18-24,True,False,False,False,False,0.0,0.0
539,Control,Mobile,Paid Search,45-54,True,True,False,False,False,0.0,0.0
540,Variant,Mobile,Paid Search,55+,True,True,False,False,False,0.0,0.0
541,Variant,Desktop,Paid Search,45-54,True,True,False,False,False,0.0,0.0
542,Variant,Mobile,Paid Search,18-24,True,False,False,False,False,0.0,0.0
543,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
544,Variant,Desktop,Social,25-34,True,True,False,False,False,0.0,0.0
545,Control,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
546,Control,Desktop,Social,18-24,True,False,False,False,False,0.0,0.0
547,Control,Mobile,Paid Search,18-24,True,True,False,False,False,0.0,0.0
548,Control,Mobile,Direct,18-24,True,False,False,False,False,0.0,0.0
549,Variant,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
550,Control,Desktop,Social,45-54,True,True,True,False,False,0.0,0.0
551,Control,Desktop,Social,25-34,True,True,True,True,False,0.0,0.0
552,Control,Tablet,Email,25-34,True,False,False,False,False,0.0,0.0
553,Control,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
554,Variant,Desktop,Email,25-34,True,False,False,False,False,0.0,0.0
555,Control,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
556,Control,Mobile,Paid Search,25-34,True,True,True,True,True,81.03,81.03
557,Control,Tablet,Paid Search,25-34,True,True,False,False,False,0.0,0.0
558,Control,Mobile,Social,25-34,True,True,True,True,True,91.5,91.5
559,Variant,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
560,Control,Mobile,Email,35-44,True,False,False,False,False,0.0,0.0
561,Control,Desktop,Organic,55+,False,False,False,False,False,0.0,0.0
562,Control,Mobile,Email,18-24,False,False,False,False,False,0.0,0.0
563,Variant,Desktop,Paid Search,55+,True,False,False,False,False,0.0,0.0
564,Variant,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
565,Variant,Desktop,Email,35-44,False,False,False,False,False,0.0,0.0
566,Variant,Tablet,Organic,25-34,True,True,True,True,True,55.98,55.98
567,Variant,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
568,Control,Desktop,Direct,25-34,True,True,True,False,False,0.0,0.0
569,Control,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
570,Variant,Mobile,Paid Search,35-44,True,True,True,True,False,0.0,0.0
571,Control,Desktop,Organic,35-44,True,False,False,False,False,0.0,0.0
572,Variant,Mobile,Email,25-34,True,False,False,False,False,0.0,0.0
573,Control,Mobile,Organic,45-54,False,False,False,False,False,0.0,0.0
574,Variant,Desktop,Social,25-34,True,True,True,False,False,0.0,0.0
575,Variant,Mobile,Social,35-44,False,False,False,False,False,0.0,0.0
576,Variant,Desktop,Email,55+,True,True,False,False,False,0.0,0.0
577,Variant,Desktop,Paid Search,25-34,True,True,False,False,False,0.0,0.0
578,Variant,Mobile,Organic,18-24,True,True,True,True,True,37.29,37.29
579,Variant,Mobile,Organic,45-54,False,False,False,False,False,0.0,0.0
580,Control,Mobile,Organic,35-44,False,False,False,False,False,0.0,0.0
581,Control,Mobile,Paid Search,55+,True,True,False,False,False,0.0,0.0
582,Variant,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
583,Control,Desktop,Organic,45-54,True,False,False,False,False,0.0,0.0
584,Control,Desktop,Email,18-24,True,False,False,False,False,0.0,0.0
585,Variant,Mobile,Direct,45-54,True,True,False,False,False,0.0,0.0
586,Variant,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
587,Control,Tablet,Social,18-24,True,True,False,False,False,0.0,0.0
588,Control,Desktop,Organic,18-24,True,True,False,False,False,0.0,0.0
589,Control,Mobile,Email,25-34,True,True,True,True,True,45.86,45.86
590,Control,Mobile,Organic,35-44,False,False,False,False,False,0.0,0.0
591,Variant,Mobile,Organic,35-44,True,True,False,False,False,0.0,0.0
592,Control,Tablet,Paid Search,18-24,True,False,False,False,False,0.0,0.0
593,Control,Mobile,Paid Search,18-24,True,True,True,False,False,0.0,0.0
594,Variant,Mobile,Organic,35-44,True,True,False,False,False,0.0,0.0
595,Control,Mobile,Organic,18-24,False,False,False,False,False,0.0,0.0
596,Control,Mobile,Email,35-44,True,True,True,True,False,0.0,0.0
597,Variant,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
598,Variant,Desktop,Social,25-34,True,False,False,False,False,0.0,0.0
599,Variant,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
600,Variant,Mobile,Paid Search,55+,True,True,True,True,True,37.92,37.92
601,Control,Mobile,Email,25-34,True,True,False,False,False,0.0,0.0
602,Variant,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
603,Variant,Mobile,Email,25-34,False,False,False,False,False,0.0,0.0
604,Variant,Desktop,Email,45-54,False,False,False,False,False,0.0,0.0
605,Variant,Mobile,Paid Search,18-24,True,True,True,True,True,51.91,51.91
606,Variant,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
607,Variant,Mobile,Organic,35-44,True,True,True,False,False,0.0,0.0
608,Control,Mobile,Paid Search,45-54,True,True,False,False,False,0.0,0.0
609,Variant,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
610,Control,Mobile,Paid Search,35-44,True,False,False,False,False,0.0,0.0
611,Variant,Mobile,Social,25-34,True,True,True,True,True,119.47,119.47
612,Variant,Tablet,Organic,35-44,False,False,False,False,False,0.0,0.0
613,Variant,Desktop,Organic,18-24,True,False,False,False,False,0.0,0.0
614,Variant,Desktop,Paid Search,35-44,True,True,False,False,False,0.0,0.0
615,Control,Mobile,Organic,45-54,True,True,False,False,False,0.0,0.0
616,Variant,Mobile,Social,45-54,True,True,True,False,False,0.0,0.0
617,Variant,Desktop,Email,45-54,False,False,False,False,False,0.0,0.0
618,Control,Desktop,Organic,35-44,True,False,False,False,False,0.0,0.0
619,Control,Desktop,Social,25-34,True,True,False,False,False,0.0,0.0
620,Control,Mobile,Paid Search,35-44,True,False,False,False,False,0.0,0.0
621,Variant,Mobile,Organic,45-54,False,False,False,False,False,0.0,0.0
622,Control,Mobile,Social,45-54,True,False,False,False,False,0.0,0.0
623,Variant,Desktop,Direct,45-54,True,True,False,False,False,0.0,0.0
624,Control,Desktop,Organic,55+,True,False,False,False,False,0.0,0.0
625,Variant,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
626,Control,Desktop,Email,18-24,True,True,True,True,False,0.0,0.0
627,Variant,Tablet,Email,55+,False,False,False,False,False,0.0,0.0
628,Control,Desktop,Email,45-54,True,False,False,False,False,0.0,0.0
629,Variant,Mobile,Email,18-24,True,True,False,False,False,0.0,0.0
630,Variant,Mobile,Direct,35-44,True,True,True,True,True,114.09,114.09
631,Variant,Mobile,Direct,55+,False,False,False,False,False,0.0,0.0
632,Variant,Mobile,Paid Search,25-34,True,True,True,False,False,0.0,0.0
633,Control,Mobile,Paid Search,25-34,True,True,True,False,False,0.0,0.0
634,Control,Desktop,Organic,25-34,True,True,True,True,True,62.14,62.14
635,Control,Desktop,Paid Search,55+,True,True,False,False,False,0.0,0.0
636,Control,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
637,Variant,Desktop,Direct,35-44,True,True,True,False,False,0.0,0.0
638,Variant,Desktop,Social,18-24,False,False,False,False,False,0.0,0.0
639,Variant,Desktop,Paid Search,18-24,True,False,False,False,False,0.0,0.0
640,Variant,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
641,Variant,Mobile,Direct,25-34,True,True,False,False,False,0.0,0.0
